route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
76,WK,115554718,Long/Bowles,1,  76  8,1317157
76,WK,115554719,Long/Bowles,1,  76  5,1317157
76,WK,115554720,Long/Bowles,1,  76  4,1317157
76,WK,115554721,Long/Bowles,1,  76  7,1317157
76,WK,115554722,Lakewood Commons,1,  76  6,1317158
76,WK,115554723,Lakewood Commons,1,  76  8,1317158
76,WK,115567125,Olde Town Arvada,0,  76  6,1317156
8,SA,115554724,Wagon Rd PnR,0,  19  5,1317165
8,SA,115554725,Wagon Rd PnR,0,  19  2,1317165
8,SA,115554726,Wagon Rd PnR,0,  19  1,1317165
8,SA,115554727,Wagon Rd PnR,0,  19  3,1317165
8,SA,115554728,Wagon Rd PnR,0,  19  3,1317165
8,SA,115554729,Wagon Rd PnR,0,  19  2,1317165
8,SA,115554730,Wagon Rd PnR,0,  19  3,1317165
8,SA,115554731,Wagon Rd PnR,0,  19  1,1317165
8,SA,115554732,Wagon Rd PnR,0,  19  4,1317165
8,SA,115554733,Wagon Rd PnR,0,  19  5,1317165
8,SA,115554734,Wagon Rd PnR,0,  19  2,1317165
8,SA,115554735,Wagon Rd PnR,0,  19  3,1317165
8,SA,115554736,Wagon Rd PnR,0,  19  1,1317165
8,SA,115554737,Wagon Rd PnR,0,  19  4,1317165
8,SA,115554738,Civic Center Station,1,  19  5,1317171
8,SA,115554739,Civic Center Station,1,  19  2,1317171
8,SA,115554740,Civic Center Station,1,  19  3,1317171
8,SA,115554741,Civic Center Station,1,  19  1,1317171
8,SA,115554742,Civic Center Station,1,  19  4,1317171
8,SA,115554743,Civic Center Station,1,  19  3,1317171
8,SA,115554744,Civic Center Station,1,  19  3,1317171
8,SA,115554745,Civic Center Station,1,  19  1,1317171
8,SA,115554746,Civic Center Station,1,  19  4,1317171
8,SA,115554747,Civic Center Station,1,  19  5,1317171
8,SA,115554748,Civic Center Station,1,  19  2,1317171
8,SA,115554749,Civic Center Station,1,  19  1,1317171
8,SA,115554750,Civic Center Station,1,  19  4,1317171
8,SU,115554751,Wagon Rd PnR,0,  19  2,1317165
8,SU,115554752,Wagon Rd PnR,0,  19  1,1317165
8,SU,115554753,Wagon Rd PnR,0,  19  2,1317165
8,SU,115554754,Wagon Rd PnR,0,  19  5,1317165
8,SU,115554755,Wagon Rd PnR,0,  19  4,1317165
8,SU,115554756,Wagon Rd PnR,0,  19  3,1317165
8,SU,115554757,Wagon Rd PnR,0,  19  1,1317165
8,SU,115554758,Wagon Rd PnR,0,  19  2,1317165
8,SU,115554759,Wagon Rd PnR,0,  19  5,1317165
8,SU,115554760,Wagon Rd PnR,0,  19  4,1317165
8,SU,115554761,Wagon Rd PnR,0,  19  3,1317165
8,SU,115554762,Wagon Rd PnR,0,  19  1,1317165
8,SU,115554763,Civic Center Station,1,  19  2,1317171
8,SU,115554764,Civic Center Station,1,  19  5,1317171
8,SU,115554765,Civic Center Station,1,  19  4,1317171
8,SU,115554766,Civic Center Station,1,  19  3,1317171
8,SU,115554767,Civic Center Station,1,  19  1,1317171
8,SU,115554768,Civic Center Station,1,  19  2,1317171
8,SU,115554769,Civic Center Station,1,  19  5,1317171
8,SU,115554770,Civic Center Station,1,  19  3,1317171
8,SU,115554771,Civic Center Station,1,  19  5,1317172
8,SU,115554772,Civic Center Station,1,  19  4,1317171
8,SU,115554773,Civic Center Station,1,  19  1,1317171
8,WK,115554774,Wagon Rd PnR,0,  19  4,1317167
8,WK,115554775,Wagon Rd PnR,0,   8  7,1317167
8,WK,115554776,Wagon Rd PnR,0,  19  8,1317167
8,WK,115554777,Wagon Rd PnR,0,  19  6,1317167
8,WK,115554778,Wagon Rd PnR,0,  19  5,1317167
8,WK,115554779,Wagon Rd PnR,0,  19  1,1317167
8,WK,115554780,Platte Division,0,   8 91,1317164
8,WK,115554781,Platte Division,0,   8 91,1317164
8,WK,115554782,Platte Division,0,   8 91,1317164
8,WK,115554783,Platte Division,0,   8 91,1317164
8,WK,115554784,Platte Division,0,   8 91,1317164
8,WK,115554785,Platte Division,0,   8 91,1317164
8,WK,115554786,Platte Division,0,   8 91,1317164
8,WK,115554787,Platte Division,0,   8 91,1317164
8,WK,115554788,Wagon Rd PnR,0,   8  7,1317167
8,WK,115554789,Wagon Rd PnR,0,  19  6,1317167
8,WK,115554790,Wagon Rd PnR,0,  19  8,1317167
8,WK,115554791,Wagon Rd PnR,0,   8  7,1317167
8,WK,115554792,Wagon Rd PnR,0,  19  3,1317167
8,WK,115554793,Wagon Rd PnR,0,  19  2,1317167
8,WK,115554794,Wagon Rd PnR,0,   8  7,1317167
8,WK,115554795,Wagon Rd PnR,0,  19  5,1317167
8,WK,115554796,Civic Center Station,1,  19  8,1317174
8,WK,115554797,Civic Center Station,1,   8  7,1317174
8,WK,115554798,Civic Center Station,1,  19  2,1317174
8,WK,115554799,Civic Center Station,1,   8  7,1317174
8,WK,115554800,Civic Center Station,1,  19  5,1317174
8,WK,115554801,Civic Center Station,1,  19  4,1317174
8,WK,115554802,Civic Center Station,1,   8  7,1317174
8,WK,115554803,Civic Center Station,1,  19  3,1317174
8,WK,115554804,Civic Center Station,1,   8  7,1317174
8,WK,115554805,Civic Center Station,1,  19  1,1317174
8,WK,115554806,Civic Center Station,1,  19  5,1317174
8,WK,115554807,Civic Center Station,1,   8  7,1317174
8,WK,115554808,Civic Center Station,1,  19  6,1317174
8,WK,115554809,Civic Center Station,1,   8 91,1317169
8,WK,115554810,Civic Center Station,1,   8 91,1317169
8,WK,115554811,Civic Center Station,1,   8 91,1317169
8,WK,115554812,Civic Center Station,1,   8 91,1317169
8,WK,115554813,Civic Center Station,1,   8 91,1317169
8,WK,115554814,Civic Center Station,1,   8 91,1317169
8,WK,115554815,Civic Center Station,1,   8 91,1317169
8,WK,115554816,Civic Center Station,1,   8 91,1317169
83D,WK,115554988,Nine Mile 83D S Quebec Way,0,  83  6,1317177
83D,WK,115554989,Nine Mile 83D S Quebec Way,0,  83 12,1317177
83D,WK,115554990,Nine Mile 83D S Quebec Way,0,  83  5,1317177
83D,WK,115554991,Nine Mile 83D S Quebec Way,0,  83  3,1317177
83D,WK,115554992,Nine Mile 83D S Quebec Way,0,  83 10,1317177
83D,WK,115554994,Nine Mile 83D S Quebec Way,0,  83  6,1317177
83D,WK,115554995,Nine Mile 83D S Quebec Way,0,  83  9,1317177
83D,WK,115554996,Nine Mile 83D S Quebec Way,0,  83  4,1317177
83D,WK,115554999,Nine Mile 83D S Quebec Way,0,  83  7,1317177
83D,WK,115555000,Nine Mile 83D S Quebec Way,0,  83  5,1317179
83D,WK,115555001,Nine Mile 83D S Quebec Way,0,  83  1,1317179
83D,WK,115555002,Nine Mile 83D S Quebec Way,0,  83  8,1317179
83D,WK,115555003,Nine Mile 83D S Quebec Way,0,  83  5,1317179
83D,WK,115555004,Nine Mile 83D S Quebec Way,0,  83  3,1317179
83D,WK,115555005,Nine Mile 83D S Quebec Way,0,  83  1,1317179
83D,WK,115555023,Nine Mile 83D S Quebec Way,0,  83  7,1317177
83D,WK,115555024,Nine Mile 83D S Quebec Way,0,  83  9,1317177
83D,WK,115555025,Nine Mile 83D S Quebec Way,0,  83  8,1317177
83D,WK,115555026,Nine Mile 83D S Quebec Way,0,  83 11,1317177
83D,WK,115555027,Nine Mile 83D S Quebec Way,0,  83  2,1317177
83D,WK,115555028,Nine Mile 83D S Quebec Way,0,  83  3,1317177
83D,WK,115555029,Nine Mile 83D S Quebec Way,0,  83  5,1317177
83D,WK,115555030,Nine Mile 83D S Quebec Way,0,  83  9,1317177
83D,WK,115555031,Nine Mile 83D S Quebec Way,0,  83  6,1317177
83D,WK,115555032,Nine Mile 83D S Quebec Way,0,  83  2,1317177
83D,WK,115555033,Nine Mile 83D S Quebec Way,0,  83  7,1317177
83D,WK,115555034,Nine Mile 83D S Quebec Way,0,  83  4,1317177
83D,WK,115555035,Nine Mile 83D S Quebec Way,0,  83  8,1317179
83D,WK,115555036,Nine Mile 83D S Quebec Way,0,  83  3,1317179
83D,WK,115555037,Nine Mile 83D S Quebec Way,0,  83  1,1317179
83D,WK,115555040,Downtown 83D Civic Center,1,  83  8,1317184
83D,WK,115555041,Downtown 83D Civic Center,1,  83  1,1317184
83D,WK,115555042,Downtown 83D Civic Center,1,  83  3,1317182
83D,WK,115555043,Downtown 83D Civic Center,1,  83  8,1317182
83D,WK,115555044,Downtown 83D Civic Center,1,  83  1,1317182
83D,WK,115555045,Downtown 83D Civic Center,1,  83  4,1317182
83D,WK,115555046,Downtown 83D Civic Center,1,  83  2,1317182
83D,WK,115555047,Downtown 83D Civic Center,1,  83  6,1317182
83D,WK,115555049,Downtown 83D Civic Center,1,  83  4,1317184
83D,WK,115555050,Downtown 83D Civic Center,1,  83  7,1317182
83D,WK,115555051,Downtown 83D Civic Center,1,  83 10,1317182
83D,WK,115555052,Downtown 83D Civic Center,1,  83  8,1317182
83D,WK,115555053,Downtown 83D Civic Center,1,  83  9,1317182
83D,WK,115555054,Downtown 83D Civic Center,1,  83  4,1317182
83D,WK,115555055,Downtown 83D Civic Center,1,  83  7,1317182
83D,WK,115555056,Downtown 83D Civic Center,1,  83 11,1317182
83D,WK,115555057,Downtown 83D Civic Center,1,  83  8,1317182
83D,WK,115555058,Downtown 83D Civic Center,1,  83 12,1317182
83D,WK,115555059,Downtown 83D Civic Center,1,  83  9,1317182
83D,WK,115555060,Downtown 83D Civic Center,1,  83  7,1317182
83D,WK,115555061,Downtown 83D Civic Center,1,  83 11,1317182
83D,WK,115555066,Downtown 83D Civic Center,1,  83  7,1317182
83D,WK,115555069,Downtown 83D Civic Center,1,  83  5,1317182
83D,WK,115555074,Downtown 83D Civic Center,1,  83  3,1317184
83D,WK,115555075,Downtown 83D Civic Center,1,  83  5,1317184
83D,WK,115555076,Downtown 83D Civic Center,1,  83  1,1317184
83D,WK,115555077,Downtown 83D Civic Center,1,  83  8,1317184
83D,WK,115555078,Downtown 83D Civic Center,1,  83  3,1317184
83D,WK,115555079,Downtown 83D Civic Center,1,  83  5,1317184
83L,SA,115554817,Nine Mile,0,  83  4,1317178
83L,SA,115554818,Nine Mile,0,  83  1,1317178
83L,SA,115554819,Nine Mile,0,  83  3,1317181
83L,SA,115554820,Nine Mile,0,  83 17,1317178
83L,SA,115554821,Nine Mile,0,  83  3,1317178
83L,SA,115554822,Nine Mile,0,  83  4,1317178
83L,SA,115554823,Nine Mile,0,  83  4,1317180
83L,SA,115554824,Nine Mile,0,  83  3,1317180
83L,SA,115554825,Nine Mile,0,  83  2,1317180
83L,SA,115554826,Nine Mile,0,  83  4,1317178
83L,SA,115554827,Nine Mile,0,  83  1,1317180
83L,SA,115554828,Nine Mile,0,  83  4,1317180
83L,SA,115554829,Nine Mile,0,  83 17,1317180
83L,SA,115554830,Nine Mile,0,  83  1,1317178
83L,SA,115554831,Nine Mile,0,  83  3,1317178
83L,SA,115554832,Nine Mile,0,  83 17,1317180
83L,SA,115554833,Nine Mile,0,  83  1,1317180
83L,SA,115554834,Nine Mile,0,  83  3,1317180
83L,SA,115554835,Nine Mile,0,  83  4,1317180
83L,SA,115554836,Nine Mile,0,  83 17,1317180
83L,SA,115554837,Nine Mile,0,  83  1,1317180
83L,SA,115554838,Nine Mile,0,  83  3,1317180
83L,SA,115554839,Nine Mile,0,  83  4,1317180
83L,SA,115554840,Nine Mile,0,  83 17,1317180
83L,SA,115554841,Nine Mile,0,  83  1,1317180
83L,SA,115554842,Nine Mile,0,  83  3,1317180
83L,SA,115554843,Nine Mile,0,  83  4,1317180
83L,SA,115554844,Nine Mile,0,  83 17,1317180
83L,SA,115554845,Nine Mile,0,  83  1,1317180
83L,SA,115554846,Nine Mile,0,  83  3,1317180
83L,SA,115554847,Nine Mile,0,  83  3,1317178
83L,SA,115554848,Nine Mile,0,  83  4,1317180
83L,SA,115554849,Nine Mile,0,  83 17,1317178
83L,SA,115554850,Nine Mile,0,  83  1,1317178
83L,SA,115554851,Nine Mile,0,  83  3,1317178
83L,SA,115554852,Nine Mile,0,  83  4,1317178
83L,SA,115554853,Nine Mile,0,  83 17,1317178
83L,SA,115554854,Nine Mile,0,  83  1,1317178
83L,SA,115554855,Downtown Civic Center,1,  83  1,1317183
83L,SA,115554856,Downtown Civic Center,1,  83  3,1317183
83L,SA,115554857,Downtown Civic Center,1,  83  4,1317183
83L,SA,115554858,Downtown Civic Center,1,  83 17,1317183
83L,SA,115554859,Downtown Civic Center,1,  83  3,1317183
83L,SA,115554860,Downtown Civic Center,1,  83 17,1317185
83L,SA,115554861,Downtown Civic Center,1,  83  1,1317183
83L,SA,115554862,Downtown Civic Center,1,  83  4,1317183
83L,SA,115554863,Downtown Civic Center,1,  83 17,1317183
83L,SA,115554864,Downtown Civic Center,1,  83  2,1317185
83L,SA,115554865,Downtown Civic Center,1,  83  1,1317185
83L,SA,115554866,Downtown Civic Center,1,  83  4,1317185
83L,SA,115554867,Downtown Civic Center,1,  83  3,1317185
83L,SA,115554868,Downtown Civic Center,1,  83  2,1317185
83L,SA,115554869,Downtown Civic Center,1,  83  1,1317183
83L,SA,115554870,Downtown Civic Center,1,  83  3,1317183
83L,SA,115554871,Downtown Civic Center,1,  83  4,1317183
83L,SA,115554872,Downtown Civic Center,1,  83 17,1317185
83L,SA,115554873,Downtown Civic Center,1,  83  1,1317185
83L,SA,115554874,Downtown Civic Center,1,  83  3,1317185
83L,SA,115554875,Downtown Civic Center,1,  83  4,1317185
83L,SA,115554876,Downtown Civic Center,1,  83 17,1317185
83L,SA,115554877,Downtown Civic Center,1,  83  1,1317185
83L,SA,115554878,Downtown Civic Center,1,  83  3,1317185
83L,SA,115554879,Downtown Civic Center,1,  83  4,1317185
83L,SA,115554880,Downtown Civic Center,1,  83 17,1317185
83L,SA,115554881,Downtown Civic Center,1,  83  1,1317185
83L,SA,115554882,Downtown Civic Center,1,  83  3,1317185
83L,SA,115554883,Downtown Civic Center,1,  83  4,1317185
83L,SA,115554884,Downtown Civic Center,1,  83 17,1317185
83L,SA,115554885,Downtown Civic Center,1,  83  1,1317185
83L,SA,115554886,Downtown Civic Center,1,  83  3,1317185
83L,SA,115554887,Downtown Civic Center,1,  83  4,1317185
83L,SA,115554888,Downtown Civic Center,1,  83 17,1317183
83L,SA,115554889,Downtown Civic Center,1,  83  1,1317183
83L,SA,115554890,Downtown Civic Center,1,  83  3,1317183
83L,SA,115554891,Downtown Civic Center,1,  83 17,1317183
83L,SA,115554892,Downtown Civic Center,1,  83  4,1317183
83L,SU,115554893,Nine Mile,0,  83  5,1317178
83L,SU,115554894,Nine Mile,0,  83  4,1317178
83L,SU,115554895,Nine Mile,0,  83  2,1317178
83L,SU,115554896,Nine Mile,0,  83  3,1317178
83L,SU,115554897,Nine Mile,0,  83  5,1317178
83L,SU,115554898,Nine Mile,0,  83  4,1317180
83L,SU,115554899,Nine Mile,0,  83  2,1317180
83L,SU,115554900,Nine Mile,0,  83  3,1317180
83L,SU,115554901,Nine Mile,0,  83  5,1317180
83L,SU,115554902,Nine Mile,0,  83  4,1317180
83L,SU,115554903,Nine Mile,0,  83  2,1317180
83L,SU,115554904,Nine Mile,0,  83  3,1317180
83L,SU,115554905,Nine Mile,0,  83  5,1317180
83L,SU,115554906,Nine Mile,0,  83  4,1317180
83L,SU,115554907,Nine Mile,0,  83  2,1317180
83L,SU,115554908,Nine Mile,0,  83  3,1317180
83L,SU,115554909,Nine Mile,0,  83  5,1317180
83L,SU,115554910,Nine Mile,0,  83  4,1317180
83L,SU,115554911,Nine Mile,0,  83  2,1317180
83L,SU,115554912,Nine Mile,0,  83  3,1317180
83L,SU,115554913,Nine Mile,0,  83  5,1317180
83L,SU,115554914,Nine Mile,0,  83  2,1317178
83L,SU,115554915,Nine Mile,0,  83  3,1317178
83L,SU,115554916,Nine Mile,0,  83  5,1317180
83L,SU,115554917,Nine Mile,0,  83  4,1317180
83L,SU,115554918,Nine Mile,0,  83  3,1317180
83L,SU,115554919,Nine Mile,0,  83  4,1317178
83L,SU,115554920,Nine Mile,0,  83  1,1317180
83L,SU,115554921,Nine Mile,0,  83  2,1317180
83L,SU,115554922,Nine Mile,0,  83  4,1317180
83L,SU,115554923,Nine Mile,0,  83  4,1317178
83L,SU,115554924,Nine Mile,0,  83  2,1317178
83L,SU,115554925,Nine Mile,0,  83  5,1317178
83L,SU,115554926,Nine Mile,0,  83  2,1317181
83L,SU,115554927,Nine Mile,0,  83  2,1317178
83L,SU,115554928,Nine Mile,0,  83  3,1317178
83L,SU,115554929,Nine Mile,0,  83  4,1317178
83L,SU,115554930,Nine Mile,0,  83  3,1317178
83L,SU,115554931,Downtown Civic Center,1,  83  4,1317185
83L,SU,115554932,Downtown Civic Center,1,  83  2,1317185
83L,SU,115554933,Downtown Civic Center,1,  83  3,1317185
83L,SU,115554934,Downtown Civic Center,1,  83  5,1317185
83L,SU,115554935,Downtown Civic Center,1,  83  4,1317183
83L,SU,115554936,Downtown Civic Center,1,  83  2,1317183
83L,SU,115554937,Downtown Civic Center,1,  83  3,1317183
83L,SU,115554938,Downtown Civic Center,1,  83  1,1317185
83L,SU,115554939,Downtown Civic Center,1,  83  2,1317185
83L,SU,115554940,Downtown Civic Center,1,  83  4,1317185
83L,SU,115554941,Downtown Civic Center,1,  83  3,1317185
83L,SU,115554942,Downtown Civic Center,1,  83  1,1317185
83L,SU,115554943,Downtown Civic Center,1,  83  5,1317183
83L,SU,115554944,Downtown Civic Center,1,  83  4,1317183
83L,SU,115554945,Downtown Civic Center,1,  83  3,1317183
83L,SU,115554946,Downtown Civic Center,1,  83  5,1317185
83L,SU,115554947,Downtown Civic Center,1,  83  2,1317183
83L,SU,115554948,Downtown Civic Center,1,  83  5,1317183
83L,SU,115554949,Downtown Civic Center,1,  83  4,1317183
83L,SU,115554950,Downtown Civic Center,1,  83  2,1317183
83L,SU,115554951,Downtown Civic Center,1,  83  3,1317183
83L,SU,115554952,Downtown Civic Center,1,  83  5,1317183
83L,SU,115554953,Downtown Civic Center,1,  83  4,1317183
83L,SU,115554954,Downtown Civic Center,1,  83  2,1317183
83L,SU,115554955,Downtown Civic Center,1,  83  3,1317183
83L,SU,115554956,Downtown Civic Center,1,  83  5,1317183
83L,SU,115554957,Downtown Civic Center,1,  83  4,1317185
83L,SU,115554958,Downtown Civic Center,1,  83  2,1317185
83L,SU,115554959,Downtown Civic Center,1,  83  3,1317185
83L,SU,115554960,Downtown Civic Center,1,  83  5,1317185
83L,SU,115554961,Downtown Civic Center,1,  83  4,1317185
83L,SU,115554962,Downtown Civic Center,1,  83  2,1317185
83L,SU,115554963,Downtown Civic Center,1,  83  3,1317185
83L,SU,115554964,Downtown Civic Center,1,  83  5,1317185
83L,SU,115554965,Downtown Civic Center,1,  83  4,1317185
83L,SU,115554966,Downtown Civic Center,1,  83  2,1317185
83L,SU,115554967,Downtown Civic Center,1,  83  3,1317185
83L,SU,115554968,Downtown Civic Center,1,  83  5,1317185
83L,WK,115554969,Nine Mile,0,  83  9,1317181
83L,WK,115554970,Nine Mile,0,  83  2,1317180
83L,WK,115554971,Nine Mile,0,  83  4,1317180
83L,WK,115554972,Nine Mile,0,  83  7,1317180
83L,WK,115554973,Nine Mile,0,  83  2,1317180
83L,WK,115554974,Nine Mile,0,  83  6,1317180
83L,WK,115554975,Nine Mile,0,  83  5,1317178
83L,WK,115554976,Nine Mile,0,  83  3,1317178
83L,WK,115554977,Nine Mile,0,  83  8,1317178
83L,WK,115554978,Nine Mile,0,  83  7,1317178
83L,WK,115554979,Nine Mile,0,  83 10,1317178
83L,WK,115554980,Nine Mile,0,  83  6,1317178
83L,WK,115554981,Nine Mile,0,  83 12,1317178
83L,WK,115554982,Nine Mile,0,  83  4,1317178
83L,WK,115554983,Nine Mile,0,  83 10,1317178
83L,WK,115554984,Nine Mile,0,  83  6,1317178
83L,WK,115554985,Nine Mile,0,  83  8,1317178
83L,WK,115554986,Nine Mile,0,  83  9,1317178
83L,WK,115554987,Nine Mile,0,  83 10,1317178
83L,WK,115554993,Nine Mile,0,  83 12,1317180
83L,WK,115554997,Nine Mile,0,  83  8,1317178
83L,WK,115554998,Nine Mile,0,  83  6,1317181
83L,WK,115555006,Nine Mile,0,  83  2,1317181
83L,WK,115555007,Nine Mile,0,  83  1,1317178
83L,WK,115555008,Nine Mile,0,  83  4,1317178
83L,WK,115555009,Nine Mile,0,  83  7,1317178
83L,WK,115555010,Nine Mile,0,  83 10,1317181
83L,WK,115555011,Nine Mile,0,  83  9,1317178
83L,WK,115555012,Nine Mile,0,  83  4,1317178
83L,WK,115555013,Nine Mile,0,  83  7,1317178
83L,WK,115555014,Nine Mile,0,  83 11,1317178
83L,WK,115555015,Nine Mile,0,  83  8,1317178
83L,WK,115555016,Nine Mile,0,  83  5,1317180
83L,WK,115555017,Nine Mile,0,  83  3,1317178
83L,WK,115555018,Nine Mile,0,  83  6,1317178
83L,WK,115555019,Nine Mile,0,  83  9,1317178
83L,WK,115555020,Nine Mile,0,  83  4,1317180
83L,WK,115555021,Nine Mile,0,  83  6,1317180
83L,WK,115555022,Nine Mile,0,  83  7,1317180
83L,WK,115555038,Downtown Civic Center,1,  83  6,1317185
83L,WK,115555039,Downtown Civic Center,1,  83  7,1317185
83L,WK,115555048,Downtown Civic Center,1,  83  9,1317183
83L,WK,115555062,Downtown Civic Center,1,  83  8,1317183
83L,WK,115555063,Downtown Civic Center,1,  83  9,1317183
83L,WK,115555064,Downtown Civic Center,1,  83  7,1317183
83L,WK,115555065,Downtown Civic Center,1,  83  6,1317183
83L,WK,115555067,Downtown Civic Center,1,  83  6,1317183
83L,WK,115555068,Downtown Civic Center,1,  83 12,1317185
83L,WK,115555070,Downtown Civic Center,1,  83 11,1317185
83L,WK,115555071,Downtown Civic Center,1,  83  3,1317183
83L,WK,115555072,Downtown Civic Center,1,  83  3,1317185
83L,WK,115555073,Downtown Civic Center,1,  83 10,1317183
83L,WK,115555080,Downtown Civic Center,1,  83  1,1317185
83L,WK,115555081,Downtown Civic Center,1,  83  2,1317185
83L,WK,115555082,Downtown Civic Center,1,  83  5,1317185
83L,WK,115555083,Downtown Civic Center,1,  83 10,1317183
83L,WK,115555084,Downtown Civic Center,1,  83  9,1317183
83L,WK,115555085,Downtown Civic Center,1,  83  7,1317183
83L,WK,115555086,Downtown Civic Center,1,  83  4,1317185
83L,WK,115555087,Downtown Civic Center,1,  83  7,1317185
83L,WK,115555088,Downtown Civic Center,1,  83  6,1317185
83L,WK,115555089,Downtown Civic Center,1,  83  2,1317185
83L,WK,115555090,Downtown Civic Center,1,  83  4,1317185
83L,WK,115555091,Downtown Civic Center,1,  83  6,1317183
83L,WK,115555092,Downtown Civic Center,1,  83 10,1317183
83L,WK,115555093,Downtown Civic Center,1,  83  5,1317183
83L,WK,115555094,Downtown Civic Center,1,  83  6,1317183
83L,WK,115555095,Downtown Civic Center,1,  83  4,1317183
83L,WK,115555096,Downtown Civic Center,1,  83  5,1317185
83L,WK,115555097,Downtown Civic Center,1,  83  8,1317183
83L,WK,115555098,Downtown Civic Center,1,  83  3,1317183
83L,WK,115555099,Downtown Civic Center,1,  83  5,1317183
83L,WK,115555100,Downtown Civic Center,1,  83  9,1317183
83L,WK,115555101,Downtown Civic Center,1,  83  2,1317183
83L,WK,115555102,Downtown Civic Center,1,  83  7,1317183
83L,WK,115555103,Downtown Civic Center,1,  83  6,1317183
83L,WK,115555104,Downtown Civic Center,1,  83  4,1317183
88,SA,115555105,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555106,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555107,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555108,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555109,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555110,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555111,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  4,1317187
88,SA,115555112,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  3,1317187
88,SA,115555113,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  4,1317187
88,SA,115555114,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  3,1317187
88,SA,115555115,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  4,1317187
88,SA,115555116,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555117,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  3,1317187
88,SA,115555118,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  4,1317187
88,SA,115555119,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555120,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555121,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555122,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555123,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555124,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555125,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555126,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555127,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  3,1317187
88,SA,115555128,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555129,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
88,SA,115555130,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555131,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  2,1317187
88,SA,115555132,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555133,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555134,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555135,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555136,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555137,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555138,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555139,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555140,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555141,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555142,Central Park 88 via Comm City,1,  88  4,1317189
88,SA,115555143,Central Park 88 via Comm City,1,  88  3,1317189
88,SA,115555144,Central Park 88 via Comm City,1,  88  4,1317189
88,SA,115555145,Central Park 88 via Comm City,1,  88  3,1317189
88,SA,115555146,Central Park 88 via Comm City,1,  88  4,1317189
88,SA,115555147,Central Park 88 via Comm City,1,  88  3,1317189
88,SA,115555148,Central Park 88 via Comm City,1,  88  4,1317189
88,SA,115555149,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555150,Central Park 88 via Comm City,1,  88  3,1317189
88,SA,115555151,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555152,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555153,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555154,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555155,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555156,Central Park 88 via Comm City,1,  88  2,1317189
88,SA,115555157,Central Park 88 via Comm City,1,  88  1,1317189
88,SA,115555158,Central Park 88 via Comm City,1,  88  2,1317189
88,SU,115555159,Commerce City & 72nd Ave Stn via 72nd Ave,0,  88  1,1317187
